starttime	seconds	ctime	dtime	ttime	wait
Fri Jul 18 18:01:11 2025	1752850871	0	22	23	20
Fri Jul 18 18:01:10 2025	1752850870	2	21	23	20
Fri Jul 18 18:01:12 2025	1752850872	7	16	23	12
Fri Jul 18 18:01:12 2025	1752850872	5	18	23	15
Fri Jul 18 18:01:11 2025	1752850871	4	19	23	16
Fri Jul 18 18:01:12 2025	1752850872	0	22	23	21
Fri Jul 18 18:01:11 2025	1752850871	5	18	23	15
Fri Jul 18 18:01:12 2025	1752850872	6	17	23	17
Fri Jul 18 18:01:12 2025	1752850872	0	23	23	16
Fri Jul 18 18:01:11 2025	1752850871	8	15	23	9
Fri Jul 18 18:01:11 2025	1752850871	2	21	23	18
Fri Jul 18 18:01:11 2025	1752850871	1	22	23	22
Fri Jul 18 18:01:10 2025	1752850870	0	23	23	20
Fri Jul 18 18:01:11 2025	1752850871	7	15	23	9
Fri Jul 18 18:01:11 2025	1752850871	1	22	23	22
Fri Jul 18 18:01:10 2025	1752850870	1	22	23	21
Fri Jul 18 18:01:11 2025	1752850871	4	19	23	15
Fri Jul 18 18:01:11 2025	1752850871	1	22	23	19
Fri Jul 18 18:01:12 2025	1752850872	1	22	23	20
Fri Jul 18 18:01:11 2025	1752850871	0	23	23	16
Fri Jul 18 18:01:12 2025	1752850872	5	18	23	17
Fri Jul 18 18:01:11 2025	1752850871	1	22	23	21
Fri Jul 18 18:01:12 2025	1752850872	0	23	23	22
Fri Jul 18 18:01:11 2025	1752850871	5	18	23	9
Fri Jul 18 18:01:10 2025	1752850870	0	23	23	22
Fri Jul 18 18:01:12 2025	1752850872	0	23	23	23
Fri Jul 18 18:01:12 2025	1752850872	1	22	23	17
Fri Jul 18 18:01:12 2025	1752850872	2	21	23	21
Fri Jul 18 18:01:10 2025	1752850870	0	23	23	23
Fri Jul 18 18:01:11 2025	1752850871	5	18	23	11
Fri Jul 18 18:01:11 2025	1752850871	3	20	23	17
Fri Jul 18 18:01:11 2025	1752850871	1	22	23	20
Fri Jul 18 18:01:11 2025	1752850871	5	18	23	15
Fri Jul 18 18:01:11 2025	1752850871	3	20	23	15
Fri Jul 18 18:01:11 2025	1752850871	1	22	23	16
Fri Jul 18 18:01:11 2025	1752850871	1	22	23	21
Fri Jul 18 18:01:10 2025	1752850870	4	19	23	15
Fri Jul 18 18:01:11 2025	1752850871	5	18	23	18
Fri Jul 18 18:01:12 2025	1752850872	2	21	23	21
Fri Jul 18 18:01:12 2025	1752850872	1	22	23	20
Fri Jul 18 18:01:12 2025	1752850872	1	23	23	21
Fri Jul 18 18:01:12 2025	1752850872	1	22	23	21
Fri Jul 18 18:01:12 2025	1752850872	1	22	23	20
Fri Jul 18 18:01:12 2025	1752850872	5	18	23	17
Fri Jul 18 18:01:10 2025	1752850870	0	23	23	23
Fri Jul 18 18:01:11 2025	1752850871	5	18	23	15
Fri Jul 18 18:01:12 2025	1752850872	1	23	23	22
Fri Jul 18 18:01:11 2025	1752850871	6	18	23	17
Fri Jul 18 18:01:11 2025	1752850871	10	13	23	12
Fri Jul 18 18:01:11 2025	1752850871	0	23	23	22
Fri Jul 18 18:01:11 2025	1752850871	0	23	23	22
Fri Jul 18 18:01:12 2025	1752850872	0	23	23	23
Fri Jul 18 18:01:10 2025	1752850870	2	21	23	21
Fri Jul 18 18:01:12 2025	1752850872	0	23	23	18
Fri Jul 18 18:01:12 2025	1752850872	1	22	23	17
Fri Jul 18 18:01:11 2025	1752850871	0	23	23	22
Fri Jul 18 18:01:11 2025	1752850871	8	15	23	12
Fri Jul 18 18:01:10 2025	1752850870	0	23	23	23
Fri Jul 18 18:01:12 2025	1752850872	3	20	23	20
Fri Jul 18 18:01:11 2025	1752850871	0	23	23	22
Fri Jul 18 18:01:12 2025	1752850872	2	21	23	21
Fri Jul 18 18:01:11 2025	1752850871	5	18	23	17
Fri Jul 18 18:01:12 2025	1752850872	3	21	23	20
Fri Jul 18 18:01:11 2025	1752850871	0	23	23	18
Fri Jul 18 18:01:11 2025	1752850871	3	20	23	18
Fri Jul 18 18:01:11 2025	1752850871	0	23	23	18
Fri Jul 18 18:01:12 2025	1752850872	1	22	23	20
Fri Jul 18 18:01:12 2025	1752850872	4	19	23	17
Fri Jul 18 18:01:12 2025	1752850872	0	23	23	17
Fri Jul 18 18:01:12 2025	1752850872	0	23	23	23
Fri Jul 18 18:01:11 2025	1752850871	2	22	23	14
Fri Jul 18 18:01:11 2025	1752850871	10	13	23	12
Fri Jul 18 18:01:12 2025	1752850872	0	23	23	23
Fri Jul 18 18:01:11 2025	1752850871	5	18	23	9
Fri Jul 18 18:01:12 2025	1752850872	0	23	23	17
Fri Jul 18 18:01:11 2025	1752850871	1	23	23	19
Fri Jul 18 18:01:11 2025	1752850871	3	21	23	18
Fri Jul 18 18:01:12 2025	1752850872	4	19	23	17
Fri Jul 18 18:01:12 2025	1752850872	2	21	23	21
Fri Jul 18 18:01:11 2025	1752850871	4	20	23	14
Fri Jul 18 18:01:12 2025	1752850872	0	23	23	18
Fri Jul 18 18:01:12 2025	1752850872	3	20	23	18
Fri Jul 18 18:01:11 2025	1752850871	1	23	23	14
Fri Jul 18 18:01:12 2025	1752850872	0	23	23	21
Fri Jul 18 18:01:12 2025	1752850872	0	23	23	23
Fri Jul 18 18:01:11 2025	1752850871	15	8	23	7
Fri Jul 18 18:01:11 2025	1752850871	14	10	23	8
Fri Jul 18 18:01:10 2025	1752850870	0	23	23	20
Fri Jul 18 18:01:11 2025	1752850871	16	7	23	6
Fri Jul 18 18:01:11 2025	1752850871	5	19	23	15
Fri Jul 18 18:01:12 2025	1752850872	2	22	24	22
Fri Jul 18 18:01:12 2025	1752850872	1	22	24	20
Fri Jul 18 18:01:11 2025	1752850871	1	22	24	14
Fri Jul 18 18:01:12 2025	1752850872	1	23	24	22
Fri Jul 18 18:01:11 2025	1752850871	0	23	24	20
Fri Jul 18 18:01:11 2025	1752850871	3	21	24	21
Fri Jul 18 18:01:11 2025	1752850871	0	24	24	19
Fri Jul 18 18:01:11 2025	1752850871	1	23	24	18
Fri Jul 18 18:01:12 2025	1752850872	5	19	24	17
Fri Jul 18 18:01:11 2025	1752850871	0	23	24	18
Fri Jul 18 18:01:12 2025	1752850872	1	23	24	19
Fri Jul 18 18:01:11 2025	1752850871	11	13	24	12
Fri Jul 18 18:01:10 2025	1752850870	0	24	24	23
Fri Jul 18 18:01:11 2025	1752850871	2	22	24	18
Fri Jul 18 18:01:10 2025	1752850870	2	21	24	21
Fri Jul 18 18:01:10 2025	1752850870	2	21	24	21
Fri Jul 18 18:01:11 2025	1752850871	2	22	24	18
Fri Jul 18 18:01:12 2025	1752850872	3	21	24	16
Fri Jul 18 18:01:12 2025	1752850872	4	20	24	19
Fri Jul 18 18:01:10 2025	1752850870	2	21	24	21
Fri Jul 18 18:01:11 2025	1752850871	11	13	24	12
Fri Jul 18 18:01:11 2025	1752850871	1	23	24	20
Fri Jul 18 18:01:11 2025	1752850871	7	17	24	16
Fri Jul 18 18:01:11 2025	1752850871	4	19	24	16
Fri Jul 18 18:01:11 2025	1752850871	2	21	24	18
Fri Jul 18 18:01:11 2025	1752850871	0	24	24	24
Fri Jul 18 18:01:10 2025	1752850870	1	23	24	17
Fri Jul 18 18:01:10 2025	1752850870	1	22	24	20
Fri Jul 18 18:01:11 2025	1752850871	0	24	24	21
Fri Jul 18 18:01:12 2025	1752850872	1	23	24	23
Fri Jul 18 18:01:11 2025	1752850871	2	22	24	22
Fri Jul 18 18:01:11 2025	1752850871	3	20	24	20
Fri Jul 18 18:01:12 2025	1752850872	0	23	24	23
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	17
Fri Jul 18 18:01:12 2025	1752850872	4	20	24	19
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	15
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	17
Fri Jul 18 18:01:12 2025	1752850872	3	21	24	20
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	20
Fri Jul 18 18:01:12 2025	1752850872	1	23	24	23
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	23
Fri Jul 18 18:01:10 2025	1752850870	1	23	24	14
Fri Jul 18 18:01:12 2025	1752850872	4	20	24	19
Fri Jul 18 18:01:12 2025	1752850872	1	23	24	22
Fri Jul 18 18:01:11 2025	1752850871	0	24	24	20
Fri Jul 18 18:01:11 2025	1752850871	5	18	24	11
Fri Jul 18 18:01:11 2025	1752850871	6	18	24	17
Fri Jul 18 18:01:10 2025	1752850870	1	23	24	15
Fri Jul 18 18:01:11 2025	1752850871	3	21	24	18
Fri Jul 18 18:01:10 2025	1752850870	3	21	24	21
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	17
Fri Jul 18 18:01:11 2025	1752850871	3	21	24	18
Fri Jul 18 18:01:11 2025	1752850871	0	24	24	18
Fri Jul 18 18:01:12 2025	1752850872	1	23	24	23
Fri Jul 18 18:01:11 2025	1752850871	11	13	24	12
Fri Jul 18 18:01:12 2025	1752850872	2	23	24	21
Fri Jul 18 18:01:12 2025	1752850872	4	20	24	20
Fri Jul 18 18:01:12 2025	1752850872	2	22	24	20
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	24
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	16
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	20
Fri Jul 18 18:01:11 2025	1752850871	5	19	24	15
Fri Jul 18 18:01:12 2025	1752850872	2	22	24	20
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	16
Fri Jul 18 18:01:11 2025	1752850871	1	24	24	20
Fri Jul 18 18:01:11 2025	1752850871	0	24	24	23
Fri Jul 18 18:01:12 2025	1752850872	3	21	24	20
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	24
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	23
Fri Jul 18 18:01:10 2025	1752850870	0	24	24	20
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	24
Fri Jul 18 18:01:11 2025	1752850871	5	19	24	17
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	24
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	16
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	24
Fri Jul 18 18:01:11 2025	1752850871	2	22	24	14
Fri Jul 18 18:01:11 2025	1752850871	1	23	24	21
Fri Jul 18 18:01:12 2025	1752850872	4	20	24	20
Fri Jul 18 18:01:11 2025	1752850871	3	21	24	20
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	24
Fri Jul 18 18:01:12 2025	1752850872	2	22	24	22
Fri Jul 18 18:01:12 2025	1752850872	2	22	24	22
Fri Jul 18 18:01:10 2025	1752850870	1	23	24	23
Fri Jul 18 18:01:11 2025	1752850871	0	24	24	23
Fri Jul 18 18:01:12 2025	1752850872	1	23	24	23
Fri Jul 18 18:01:11 2025	1752850871	3	21	24	19
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	23
Fri Jul 18 18:01:11 2025	1752850871	5	19	24	17
Fri Jul 18 18:01:12 2025	1752850872	1	24	24	24
Fri Jul 18 18:01:11 2025	1752850871	5	19	24	9
Fri Jul 18 18:01:12 2025	1752850872	2	23	24	23
Fri Jul 18 18:01:11 2025	1752850871	6	18	24	17
Fri Jul 18 18:01:12 2025	1752850872	4	20	24	20
Fri Jul 18 18:01:12 2025	1752850872	1	24	24	23
Fri Jul 18 18:01:11 2025	1752850871	2	22	24	18
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	21
Fri Jul 18 18:01:11 2025	1752850871	1	24	24	16
Fri Jul 18 18:01:11 2025	1752850871	3	21	24	18
Fri Jul 18 18:01:12 2025	1752850872	1	24	24	21
Fri Jul 18 18:01:12 2025	1752850872	5	20	24	19
Fri Jul 18 18:01:10 2025	1752850870	0	24	24	20
Fri Jul 18 18:01:12 2025	1752850872	1	23	24	23
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	24
Fri Jul 18 18:01:12 2025	1752850872	0	24	24	22
Fri Jul 18 18:01:11 2025	1752850871	3	22	24	18
Fri Jul 18 18:01:11 2025	1752850871	0	24	24	19
Fri Jul 18 18:01:10 2025	1752850870	0	24	25	24
Fri Jul 18 18:01:12 2025	1752850872	1	24	25	20
Fri Jul 18 18:01:10 2025	1752850870	5	20	25	20
Fri Jul 18 18:01:12 2025	1752850872	0	24	25	17
Fri Jul 18 18:01:12 2025	1752850872	1	23	25	19
Fri Jul 18 18:01:11 2025	1752850871	17	8	25	7
Fri Jul 18 18:01:12 2025	1752850872	4	20	25	20
Fri Jul 18 18:01:11 2025	1752850871	3	21	25	19
Fri Jul 18 18:01:12 2025	1752850872	0	24	25	24
Fri Jul 18 18:01:12 2025	1752850872	1	23	25	23
Fri Jul 18 18:01:12 2025	1752850872	1	24	25	23
Fri Jul 18 18:01:11 2025	1752850871	1	24	25	18
Fri Jul 18 18:01:12 2025	1752850872	4	20	25	19
Fri Jul 18 18:01:11 2025	1752850871	6	18	25	17
Fri Jul 18 18:01:11 2025	1752850871	3	21	25	18
Fri Jul 18 18:01:10 2025	1752850870	3	22	25	22
Fri Jul 18 18:01:10 2025	1752850870	0	25	25	21
Fri Jul 18 18:01:10 2025	1752850870	0	25	25	23
Fri Jul 18 18:01:12 2025	1752850872	3	21	25	21
Fri Jul 18 18:01:12 2025	1752850872	4	20	25	19
Fri Jul 18 18:01:12 2025	1752850872	0	24	25	24
Fri Jul 18 18:01:12 2025	1752850872	4	21	25	21
Fri Jul 18 18:01:11 2025	1752850871	5	20	25	17
Fri Jul 18 18:01:12 2025	1752850872	2	22	25	22
Fri Jul 18 18:01:12 2025	1752850872	4	21	25	20
Fri Jul 18 18:01:11 2025	1752850871	5	20	25	17
Fri Jul 18 18:01:11 2025	1752850871	1	24	25	20
Fri Jul 18 18:01:12 2025	1752850872	3	22	25	22
Fri Jul 18 18:01:11 2025	1752850871	5	20	25	17
Fri Jul 18 18:01:11 2025	1752850871	3	22	25	15
Fri Jul 18 18:01:12 2025	1752850872	2	23	25	15
Fri Jul 18 18:01:11 2025	1752850871	7	18	25	17
Fri Jul 18 18:01:11 2025	1752850871	2	23	25	23
Fri Jul 18 18:01:11 2025	1752850871	5	19	25	17
Fri Jul 18 18:01:12 2025	1752850872	6	19	25	15
Fri Jul 18 18:01:11 2025	1752850871	3	22	25	18
Fri Jul 18 18:01:12 2025	1752850872	4	21	25	20
Fri Jul 18 18:01:12 2025	1752850872	1	24	25	24
Fri Jul 18 18:01:10 2025	1752850870	0	25	25	4
Fri Jul 18 18:01:11 2025	1752850871	7	18	25	17
Fri Jul 18 18:01:10 2025	1752850870	0	24	25	24
Fri Jul 18 18:01:12 2025	1752850872	3	22	25	22
Fri Jul 18 18:01:10 2025	1752850870	0	25	25	22
Fri Jul 18 18:01:11 2025	1752850871	0	25	25	20
Fri Jul 18 18:01:11 2025	1752850871	3	22	25	18
Fri Jul 18 18:01:12 2025	1752850872	0	25	25	25
Fri Jul 18 18:01:11 2025	1752850871	3	22	25	19
Fri Jul 18 18:01:11 2025	1752850871	2	23	25	22
Fri Jul 18 18:01:11 2025	1752850871	3	22	25	19
Fri Jul 18 18:01:12 2025	1752850872	0	25	25	25
Fri Jul 18 18:01:11 2025	1752850871	7	18	25	17
Fri Jul 18 18:01:11 2025	1752850871	3	23	25	18
Fri Jul 18 18:01:11 2025	1752850871	1	24	25	19
Fri Jul 18 18:01:12 2025	1752850872	0	25	25	24
Fri Jul 18 18:01:11 2025	1752850871	2	24	25	22
Fri Jul 18 18:01:12 2025	1752850872	0	25	25	25
Fri Jul 18 18:01:10 2025	1752850870	0	25	25	25
Fri Jul 18 18:01:11 2025	1752850871	1	25	25	14
Fri Jul 18 18:01:11 2025	1752850871	0	25	25	24
Fri Jul 18 18:01:11 2025	1752850871	7	19	25	17
Fri Jul 18 18:01:11 2025	1752850871	3	22	25	19
Fri Jul 18 18:01:10 2025	1752850870	0	25	25	25
Fri Jul 18 18:01:12 2025	1752850872	1	24	25	20
Fri Jul 18 18:01:11 2025	1752850871	0	25	25	19
Fri Jul 18 18:01:12 2025	1752850872	3	22	25	22
Fri Jul 18 18:01:10 2025	1752850870	0	25	25	21
Fri Jul 18 18:01:11 2025	1752850871	0	25	25	18
Fri Jul 18 18:01:11 2025	1752850871	3	22	25	15
Fri Jul 18 18:01:11 2025	1752850871	0	25	25	19
Fri Jul 18 18:01:11 2025	1752850871	1	24	25	21
Fri Jul 18 18:01:11 2025	1752850871	0	25	25	25
Fri Jul 18 18:01:11 2025	1752850871	0	25	25	25
Fri Jul 18 18:01:12 2025	1752850872	0	25	25	22
Fri Jul 18 18:01:11 2025	1752850871	1	25	25	25
Fri Jul 18 18:01:11 2025	1752850871	0	25	25	19
Fri Jul 18 18:01:11 2025	1752850871	1	25	25	19
Fri Jul 18 18:01:11 2025	1752850871	0	25	25	24
Fri Jul 18 18:01:12 2025	1752850872	4	21	25	19
Fri Jul 18 18:01:11 2025	1752850871	2	24	25	16
Fri Jul 18 18:01:11 2025	1752850871	2	24	25	16
Fri Jul 18 18:01:12 2025	1752850872	1	24	25	22
Fri Jul 18 18:01:11 2025	1752850871	2	24	25	16
Fri Jul 18 18:01:11 2025	1752850871	0	25	25	19
Fri Jul 18 18:01:10 2025	1752850870	0	25	25	25
Fri Jul 18 18:01:11 2025	1752850871	0	25	25	19
Fri Jul 18 18:01:11 2025	1752850871	2	23	25	18
Fri Jul 18 18:01:12 2025	1752850872	4	22	25	22
Fri Jul 18 18:01:10 2025	1752850870	1	24	26	24
Fri Jul 18 18:01:11 2025	1752850871	6	19	26	17
Fri Jul 18 18:01:11 2025	1752850871	0	25	26	23
Fri Jul 18 18:01:11 2025	1752850871	6	19	26	17
Fri Jul 18 18:01:11 2025	1752850871	6	20	26	17
Fri Jul 18 18:01:11 2025	1752850871	0	25	26	20
Fri Jul 18 18:01:12 2025	1752850872	1	24	26	16
Fri Jul 18 18:01:12 2025	1752850872	2	23	26	23
Fri Jul 18 18:01:12 2025	1752850872	0	25	26	25
Fri Jul 18 18:01:12 2025	1752850872	2	24	26	23
Fri Jul 18 18:01:11 2025	1752850871	0	25	26	24
Fri Jul 18 18:01:11 2025	1752850871	3	22	26	19
Fri Jul 18 18:01:11 2025	1752850871	0	25	26	24
Fri Jul 18 18:01:11 2025	1752850871	5	21	26	20
Fri Jul 18 18:01:12 2025	1752850872	0	26	26	25
Fri Jul 18 18:01:12 2025	1752850872	6	20	26	17
Fri Jul 18 18:01:12 2025	1752850872	4	22	26	22
Fri Jul 18 18:01:12 2025	1752850872	4	22	26	4
Fri Jul 18 18:01:12 2025	1752850872	0	26	26	22
Fri Jul 18 18:01:12 2025	1752850872	0	26	26	25
Fri Jul 18 18:01:11 2025	1752850871	1	24	26	14
Fri Jul 18 18:01:12 2025	1752850872	6	20	26	17
Fri Jul 18 18:01:12 2025	1752850872	0	25	26	25
Fri Jul 18 18:01:10 2025	1752850870	0	25	26	24
Fri Jul 18 18:01:10 2025	1752850870	4	21	26	21
Fri Jul 18 18:01:10 2025	1752850870	3	23	26	21
Fri Jul 18 18:01:11 2025	1752850871	0	26	26	25
Fri Jul 18 18:01:11 2025	1752850871	0	26	26	26
Fri Jul 18 18:01:11 2025	1752850871	2	24	26	16
Fri Jul 18 18:01:11 2025	1752850871	1	25	26	14
Fri Jul 18 18:01:12 2025	1752850872	7	19	26	16
Fri Jul 18 18:01:12 2025	1752850872	2	24	26	20
Fri Jul 18 18:01:12 2025	1752850872	6	20	26	16
Fri Jul 18 18:01:11 2025	1752850871	8	18	26	17
Fri Jul 18 18:01:11 2025	1752850871	8	18	26	17
Fri Jul 18 18:01:11 2025	1752850871	4	22	26	20
Fri Jul 18 18:01:11 2025	1752850871	8	18	26	17
Fri Jul 18 18:01:10 2025	1752850870	2	24	26	23
Fri Jul 18 18:01:11 2025	1752850871	1	25	26	24
Fri Jul 18 18:01:12 2025	1752850872	3	23	26	22
Fri Jul 18 18:01:12 2025	1752850872	14	12	26	12
Fri Jul 18 18:01:12 2025	1752850872	6	20	26	18
Fri Jul 18 18:01:12 2025	1752850872	0	26	26	1
Fri Jul 18 18:01:11 2025	1752850871	1	26	26	19
Fri Jul 18 18:01:10 2025	1752850870	0	26	26	26
Fri Jul 18 18:01:11 2025	1752850871	8	18	26	17
Fri Jul 18 18:01:12 2025	1752850872	3	23	26	23
Fri Jul 18 18:01:10 2025	1752850870	0	26	26	24
Fri Jul 18 18:01:12 2025	1752850872	3	23	26	11
Fri Jul 18 18:01:11 2025	1752850871	1	25	26	20
Fri Jul 18 18:01:10 2025	1752850870	0	26	26	23
Fri Jul 18 18:01:12 2025	1752850872	6	20	26	18
Fri Jul 18 18:01:10 2025	1752850870	3	23	26	23
Fri Jul 18 18:01:11 2025	1752850871	1	25	26	25
Fri Jul 18 18:01:12 2025	1752850872	0	26	26	26
Fri Jul 18 18:01:11 2025	1752850871	2	24	26	17
Fri Jul 18 18:01:10 2025	1752850870	3	24	26	23
Fri Jul 18 18:01:12 2025	1752850872	0	26	26	26
Fri Jul 18 18:01:11 2025	1752850871	1	26	26	20
Fri Jul 18 18:01:11 2025	1752850871	0	26	26	26
Fri Jul 18 18:01:11 2025	1752850871	1	26	26	20
Fri Jul 18 18:01:11 2025	1752850871	1	26	26	24
Fri Jul 18 18:01:10 2025	1752850870	0	26	26	20
Fri Jul 18 18:01:11 2025	1752850871	0	26	26	19
Fri Jul 18 18:01:12 2025	1752850872	6	20	26	18
Fri Jul 18 18:01:11 2025	1752850871	0	26	26	25
Fri Jul 18 18:01:11 2025	1752850871	0	26	26	23
Fri Jul 18 18:01:10 2025	1752850870	3	24	26	23
Fri Jul 18 18:01:11 2025	1752850871	0	26	26	26
Fri Jul 18 18:01:12 2025	1752850872	0	26	26	25
Fri Jul 18 18:01:11 2025	1752850871	1	26	26	17
Fri Jul 18 18:01:12 2025	1752850872	1	26	27	24
Fri Jul 18 18:01:11 2025	1752850871	1	26	27	21
Fri Jul 18 18:01:10 2025	1752850870	1	25	27	25
Fri Jul 18 18:01:12 2025	1752850872	4	23	27	22
Fri Jul 18 18:01:12 2025	1752850872	0	26	27	8
Fri Jul 18 18:01:10 2025	1752850870	3	24	27	23
Fri Jul 18 18:01:10 2025	1752850870	3	24	27	23
Fri Jul 18 18:01:12 2025	1752850872	4	22	27	22
Fri Jul 18 18:01:12 2025	1752850872	0	27	27	26
Fri Jul 18 18:01:11 2025	1752850871	8	19	27	17
Fri Jul 18 18:01:11 2025	1752850871	5	21	27	20
Fri Jul 18 18:01:12 2025	1752850872	0	27	27	21
Fri Jul 18 18:01:12 2025	1752850872	4	23	27	23
Fri Jul 18 18:01:11 2025	1752850871	2	25	27	17
Fri Jul 18 18:01:11 2025	1752850871	2	25	27	18
Fri Jul 18 18:01:11 2025	1752850871	0	26	27	26
Fri Jul 18 18:01:11 2025	1752850871	3	24	27	17
Fri Jul 18 18:01:12 2025	1752850872	6	20	27	16
Fri Jul 18 18:01:11 2025	1752850871	1	25	27	22
Fri Jul 18 18:01:12 2025	1752850872	0	27	27	27
Fri Jul 18 18:01:12 2025	1752850872	1	26	27	22
Fri Jul 18 18:01:11 2025	1752850871	3	24	27	18
Fri Jul 18 18:01:11 2025	1752850871	0	27	27	26
Fri Jul 18 18:01:11 2025	1752850871	1	26	27	20
Fri Jul 18 18:01:11 2025	1752850871	3	24	27	18
Fri Jul 18 18:01:11 2025	1752850871	0	27	27	19
Fri Jul 18 18:01:10 2025	1752850870	1	26	27	20
Fri Jul 18 18:01:10 2025	1752850870	0	26	27	26
Fri Jul 18 18:01:11 2025	1752850871	1	26	27	13
Fri Jul 18 18:01:11 2025	1752850871	0	27	27	11
Fri Jul 18 18:01:11 2025	1752850871	1	26	27	25
Fri Jul 18 18:01:11 2025	1752850871	1	26	27	22
Fri Jul 18 18:01:12 2025	1752850872	0	27	27	26
Fri Jul 18 18:01:11 2025	1752850871	1	26	27	25
Fri Jul 18 18:01:12 2025	1752850872	6	21	27	18
Fri Jul 18 18:01:11 2025	1752850871	1	26	27	25
Fri Jul 18 18:01:10 2025	1752850870	2	25	27	25
Fri Jul 18 18:01:11 2025	1752850871	2	25	27	25
Fri Jul 18 18:01:11 2025	1752850871	0	27	27	22
Fri Jul 18 18:01:12 2025	1752850872	0	27	27	21
Fri Jul 18 18:01:10 2025	1752850870	1	27	27	20
Fri Jul 18 18:01:12 2025	1752850872	6	21	27	19
Fri Jul 18 18:01:10 2025	1752850870	0	27	27	24
Fri Jul 18 18:01:12 2025	1752850872	4	23	27	22
Fri Jul 18 18:01:12 2025	1752850872	4	23	27	22
Fri Jul 18 18:01:12 2025	1752850872	4	23	27	22
Fri Jul 18 18:01:11 2025	1752850871	0	27	27	26
Fri Jul 18 18:01:12 2025	1752850872	2	25	27	25
Fri Jul 18 18:01:11 2025	1752850871	3	24	27	18
Fri Jul 18 18:01:10 2025	1752850870	0	27	27	16
Fri Jul 18 18:01:12 2025	1752850872	1	27	27	26
Fri Jul 18 18:01:12 2025	1752850872	4	23	27	19
Fri Jul 18 18:01:11 2025	1752850871	1	27	27	26
Fri Jul 18 18:01:11 2025	1752850871	0	27	27	27
Fri Jul 18 18:01:12 2025	1752850872	0	27	27	20
Fri Jul 18 18:01:12 2025	1752850872	1	27	27	26
Fri Jul 18 18:01:10 2025	1752850870	1	27	27	26
Fri Jul 18 18:01:10 2025	1752850870	2	25	27	21
Fri Jul 18 18:01:11 2025	1752850871	4	24	27	23
Fri Jul 18 18:01:12 2025	1752850872	0	27	27	25
Fri Jul 18 18:01:12 2025	1752850872	0	27	27	27
Fri Jul 18 18:01:12 2025	1752850872	0	27	27	26
Fri Jul 18 18:01:11 2025	1752850871	0	27	27	27
Fri Jul 18 18:01:12 2025	1752850872	1	27	27	26
Fri Jul 18 18:01:12 2025	1752850872	6	21	27	19
Fri Jul 18 18:01:12 2025	1752850872	0	27	27	25
Fri Jul 18 18:01:12 2025	1752850872	1	26	28	26
Fri Jul 18 18:01:11 2025	1752850871	1	26	28	25
Fri Jul 18 18:01:12 2025	1752850872	0	27	28	22
Fri Jul 18 18:01:11 2025	1752850871	4	24	28	22
Fri Jul 18 18:01:12 2025	1752850872	1	27	28	25
Fri Jul 18 18:01:11 2025	1752850871	1	27	28	27
Fri Jul 18 18:01:12 2025	1752850872	2	25	28	25
Fri Jul 18 18:01:11 2025	1752850871	3	25	28	17
Fri Jul 18 18:01:11 2025	1752850871	0	28	28	21
Fri Jul 18 18:01:12 2025	1752850872	4	23	28	22
Fri Jul 18 18:01:11 2025	1752850871	2	25	28	18
Fri Jul 18 18:01:12 2025	1752850872	0	28	28	25
Fri Jul 18 18:01:11 2025	1752850871	0	27	28	26
Fri Jul 18 18:01:12 2025	1752850872	6	21	28	19
Fri Jul 18 18:01:12 2025	1752850872	0	27	28	26
Fri Jul 18 18:01:12 2025	1752850872	1	27	28	26
Fri Jul 18 18:01:12 2025	1752850872	4	24	28	7
Fri Jul 18 18:01:10 2025	1752850870	0	28	28	24
Fri Jul 18 18:01:10 2025	1752850870	0	28	28	24
Fri Jul 18 18:01:10 2025	1752850870	1	27	28	26
Fri Jul 18 18:01:12 2025	1752850872	2	26	28	24
Fri Jul 18 18:01:10 2025	1752850870	1	27	28	27
Fri Jul 18 18:01:10 2025	1752850870	0	28	28	28
Fri Jul 18 18:01:12 2025	1752850872	4	23	28	22
Fri Jul 18 18:01:10 2025	1752850870	2	26	28	26
Fri Jul 18 18:01:12 2025	1752850872	0	28	28	28
Fri Jul 18 18:01:10 2025	1752850870	1	27	28	20
Fri Jul 18 18:01:12 2025	1752850872	5	23	28	23
Fri Jul 18 18:01:12 2025	1752850872	1	27	28	27
Fri Jul 18 18:01:11 2025	1752850871	1	27	28	21
